1/28/2018 11:50:30 AM: AMIClient.GeoRegionForTree.IsSelected; line: 76; Start - get all ami for the selected region.
1/28/2018 2:51:00 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:00 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:00 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:51:00 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:00 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:00 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:51:00 PM: AMIClient.Model.GetAllAmis; line: 365; Start the GetAllAmis function.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:00 PM: AMIClient.Model.GetAllAmis; line: 391; Start the GetAllAmis function.
1/28/2018 2:51:00 PM: AMIClient.Model.SCProxy; line: 109; Create channel between Client and SC.
1/28/2018 2:51:00 PM: AMIClient.Model.SCProxy; line: 120; Channel Client-SC is created.
1/28/2018 2:51:02 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:02 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:02 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:51:02 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:02 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:02 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:51:02 PM: AMIClient.Model.GetAllAmis; line: 365; Start the GetAllAmis function.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:02 PM: AMIClient.Model.GetAllAmis; line: 391; Start the GetAllAmis function.
1/28/2018 2:51:02 PM: AMIClient.Model.SCProxy; line: 109; Create channel between Client and SC.
1/28/2018 2:51:02 PM: AMIClient.Model.SCProxy; line: 120; Channel Client-SC is created.
1/28/2018 2:51:04 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:04 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:04 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/28/2018 2:51:04 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:51:04 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/28/2018 2:51:04 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:51:04 PM: AMIClient.SubGeoRegionForTree.IsSelected; line: 82; Start - get all ami for the selected region.
1/28/2018 2:51:04 PM: AMIClient.Model.GetAllAmis; line: 616; Start the GetAllAmis function.
1/28/2018 2:51:04 PM: AMIClient.Model.GetSomeSubstation; line: 487; Start the GetSomeSubstation function.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:04 PM: AMIClient.Model.GetSomeSubstation; line: 494; Start the GetSomeSubstation function.
1/28/2018 2:51:04 PM: AMIClient.Model.SCProxy; line: 109; Create channel between Client and SC.
1/28/2018 2:51:04 PM: AMIClient.Model.SCProxy; line: 120; Channel Client-SC is created.
1/28/2018 2:51:06 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/28/2018 2:51:06 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:51:06 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:06 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:06 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:06 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:06 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:51:06 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/28/2018 2:51:12 PM: AMIClient.Model.CEQueryProxy; line: 93; Channel Client-CE is created.
1/28/2018 2:51:12 PM: AMIClient.Model.CEQueryProxy; line: 93; Channel Client-CE is created.
1/28/2018 2:51:12 PM: AMIClient.Model.CEQueryProxy; line: 93; Channel Client-CE is created.
1/28/2018 2:51:12 PM: AMIClient.Model.CEQueryProxy; line: 93; Channel Client-CE is created.
1/28/2018 2:51:13 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:13 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:13 PM: AMIClient.Model.GdaQueryProxy; line: 56; Create channel between Client and NMS.
1/28/2018 2:51:13 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:17 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:17 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:51:17 PM: AMIClient.Model.ConnectToNMS; line: 299; Client try to connect with NMS.
1/28/2018 2:51:17 PM: AMIClient.Model.GdaQueryProxy; line: 56; Create channel between Client and NMS.
1/28/2018 2:51:17 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:17 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:51:17 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:51:17 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:51:19 PM: AMIClient.Model.ConnectToNMS; line: 310; Client faild to connect with NMS. CATCH.
1/28/2018 2:51:19 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:51:19 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:52:13 PM: AMIClient.GeoRegionForTree.IsSelected; line: 76; Start - get all ami for the selected region.
1/28/2018 2:52:13 PM: AMIClient.Model.GetAllAmis; line: 595; Start the GetAllAmis function.
1/28/2018 2:52:13 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:52:13 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:13 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:13 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:13 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:13 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:52:14 PM: AMIClient.Model.GetSomeSubstation; line: 487; Start the GetSomeSubstation function.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:14 PM: AMIClient.Model.GetSomeSubstation; line: 494; Start the GetSomeSubstation function.
1/28/2018 2:52:14 PM: AMIClient.Model.SCProxy; line: 109; Create channel between Client and SC.
1/28/2018 2:52:15 PM: AMIClient.Model.SCProxy; line: 120; Channel Client-SC is created.
1/28/2018 2:52:17 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/28/2018 2:52:17 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:52:17 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:17 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:17 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:52:17 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:52:18 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:52:18 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:52:18 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:52:18 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:52:18 PM: AMIClient.Model.GetAllAmis; line: 365; Start the GetAllAmis function.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:18 PM: AMIClient.Model.GetAllAmis; line: 391; Start the GetAllAmis function.
1/28/2018 2:52:18 PM: AMIClient.Model.SCProxy; line: 109; Create channel between Client and SC.
1/28/2018 2:52:18 PM: AMIClient.Model.SCProxy; line: 120; Channel Client-SC is created.
1/28/2018 2:52:20 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:52:20 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:52:20 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:52:20 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:52:20 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:52:20 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:52:20 PM: AMIClient.Model.GetAllAmis; line: 365; Start the GetAllAmis function.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:20 PM: AMIClient.Model.GetAllAmis; line: 391; Start the GetAllAmis function.
1/28/2018 2:52:20 PM: AMIClient.Model.SCProxy; line: 109; Create channel between Client and SC.
1/28/2018 2:52:20 PM: AMIClient.Model.SCProxy; line: 120; Channel Client-SC is created.
1/28/2018 2:52:22 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/28/2018 2:52:22 PM: AMIClient.Model.GetAllRegions; line: 345; Start the GetAllRegions function.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GetAllRegions; line: 354; Start the GetAllRegions function.
1/28/2018 2:52:22 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/28/2018 2:52:22 PM: AMIClient.Model.GetSomeSubregions; line: 474; Start the GetSomeSubregions function.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GdaQueryProxy; line: 67; Channel Client-NMS is created.
1/28/2018 2:52:22 PM: AMIClient.Model.GetSomeSubregions; line: 480; Finish the GetSomeSubregions function.
1/28/2018 2:52:22 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/28/2018 2:52:22 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/28/2018 2:52:22 PM: AMIClient.SubGeoRegionForTree.IsSelected; line: 82; Start - get all ami for the selected region.
